X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,target_raw,target_bad,PD_model,Decision_credito
4,12,4,10,5,5,3,4,3,35,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.02275675864884687,Aprobado automatico
2,12,2,75,5,1,2,2,1,24,3,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0.4122728093063896,Revision manual
1,36,2,93,1,4,3,1,3,24,3,1,1,2,1,1,0,1,0,0,1,0,0,1,2,1,0.8183967647850989,Rechazado
2,6,2,6,1,2,4,3,1,26,3,1,1,1,2,0,0,1,0,0,1,0,1,0,1,0,0.08736654619642811,Aprobado automatico
4,12,4,9,5,5,3,4,1,65,3,4,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.027940232221560595,Aprobado automatico
2,42,1,93,1,1,3,2,4,55,1,1,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0.719965769031055,Rechazado
2,15,0,18,1,2,2,1,1,26,3,2,1,1,1,1,0,1,0,1,0,1,0,0,2,1,0.737103610143384,Rechazado
2,8,2,9,1,2,4,2,1,26,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.16086264321612828,Aprobado automatico
2,6,2,5,1,4,4,3,1,28,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0.07304532797134819,Aprobado automatico
1,36,4,96,1,4,3,4,3,24,3,2,1,2,1,0,1,1,0,0,1,0,0,1,2,1,0.30467561130529996,Aprobado automatico
1,48,2,31,1,3,3,4,3,54,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2,1,0.8434274457484191,Rechazado
1,48,2,39,1,4,3,4,4,46,3,1,2,1,1,1,0,1,0,0,0,0,0,1,2,1,0.8577351217243525,Rechazado
2,36,3,74,1,3,2,2,2,54,3,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0.8281226545435153,Rechazado
4,6,2,13,3,3,1,4,1,62,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.09912091687145919,Aprobado automatico
4,6,4,16,1,4,2,2,3,24,3,2,1,2,1,0,0,1,0,1,0,0,0,1,1,0,0.04783277614712324,Aprobado automatico
1,36,2,159,1,1,1,3,3,43,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0.8963320697603556,Rechazado
1,18,2,13,1,3,4,3,1,26,1,1,1,1,1,0,0,1,0,0,1,0,0,1,2,1,0.5632740390906282,Rechazado
4,12,2,11,1,3,4,2,1,27,3,2,1,2,1,1,0,1,0,0,1,0,0,1,1,0,0.1342293251992458,Aprobado automatico
3,12,2,30,1,3,4,1,3,24,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.20903421030965957,Aprobado automatico
1,36,2,27,1,5,3,2,2,41,1,1,2,1,1,0,0,1,0,0,1,0,0,1,2,1,0.7717612280587385,Rechazado
1,8,4,7,1,5,3,4,1,47,3,2,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0.2626728747806394,Aprobado automatico
4,18,4,38,1,2,1,2,3,35,3,2,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0.10514675427123019,Aprobado automatico
1,21,4,16,1,5,4,3,3,30,3,2,1,2,1,1,0,1,0,0,1,0,0,1,1,0,0.3125011617967099,Aprobado automatico
1,18,4,40,1,5,2,4,1,33,1,3,1,2,1,1,0,1,0,1,0,0,0,1,2,1,0.6083487799866151,Rechazado
4,18,0,42,1,3,3,2,3,36,2,2,2,1,1,0,0,1,0,0,1,0,0,1,2,1,0.5503094359956527,Rechazado
1,36,2,83,5,5,3,4,4,47,3,1,1,1,1,0,1,1,0,0,0,0,0,1,2,1,0.2588225943342582,Aprobado automatico
2,48,3,67,5,3,3,4,4,38,3,1,2,2,1,0,0,1,0,0,0,0,0,1,1,0,0.30535416519862907,Aprobado automatico
4,24,3,24,3,3,3,2,3,44,3,2,2,2,1,0,0,1,0,0,1,0,0,1,1,0,0.10883504279984309,Aprobado automatico
1,18,2,12,1,2,2,3,3,23,3,1,1,2,1,1,0,1,0,1,0,0,0,1,2,1,0.7612082495855139,Rechazado
1,45,0,118,1,5,3,4,3,29,3,2,1,1,1,0,0,1,0,1,0,0,0,1,2,1,0.9414483021486285,Rechazado
2,24,2,51,5,5,2,4,3,42,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.20404821401463033,Aprobado automatico
3,15,2,23,1,2,2,3,1,25,3,1,1,1,1,0,0,1,0,0,1,0,1,0,2,1,0.2661305388255365,Aprobado automatico
1,12,0,11,1,3,3,4,3,48,1,2,1,1,1,1,0,1,0,0,1,0,0,1,2,1,0.926447426543124,Rechazado
4,12,2,9,5,3,2,2,3,21,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.08381803510585754,Aprobado automatico
4,4,2,6,1,2,2,3,1,23,3,1,2,1,1,0,0,1,0,1,0,0,1,0,1,0,0.14149913838899977,Aprobado automatico
1,24,4,30,1,5,3,4,2,63,3,2,1,2,1,0,1,1,0,0,1,0,0,1,1,0,0.1295219405072118,Aprobado automatico
4,24,4,26,1,5,4,3,1,46,3,2,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0.03836178636642238,Aprobado automatico
1,36,2,52,1,4,3,2,2,29,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2,1,0.6792786812454905,Rechazado
4,21,3,30,1,3,3,2,1,28,2,2,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0.08755038213490705,Aprobado automatico
4,18,2,19,1,2,2,4,1,23,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2,1,0.18109384469564946,Aprobado automatico
4,24,1,16,1,4,3,4,3,50,1,1,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.32596580117426943,Aprobado automatico
4,18,2,34,1,5,3,4,2,47,1,3,2,2,1,0,0,1,0,0,1,0,0,1,1,0,0.2101429411403703,Aprobado automatico
2,21,2,40,5,4,3,3,3,35,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.1783403008034339,Aprobado automatico
4,18,2,68,5,3,3,4,3,68,3,2,1,1,1,1,0,1,0,1,0,0,0,1,2,1,0.3885290595942814,Aprobado automatico
4,24,2,12,1,2,4,2,1,28,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0.3079778870525159,Aprobado automatico
1,9,2,14,1,4,3,4,1,59,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.3345980861883928,Aprobado automatico
1,12,2,7,1,5,3,4,1,57,2,1,1,1,1,0,0,1,0,0,1,0,1,0,2,1,0.37316904779669546,Aprobado automatico
1,20,4,22,1,3,4,2,2,33,1,2,1,1,2,1,0,0,0,1,0,0,0,1,2,1,0.19843121490230253,Aprobado automatico
4,24,4,40,5,4,3,4,2,43,3,2,1,2,1,0,1,1,0,0,1,0,0,1,1,0,0.015498244712774644,Aprobado automatico
4,15,4,15,1,3,3,4,4,35,3,2,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0.03431703683460257,Aprobado automatico
1,18,1,14,1,4,3,4,4,32,3,2,2,1,1,1,0,1,0,0,0,0,1,0,2,1,0.7050399800347149,Rechazado
4,36,3,109,1,5,3,2,3,45,3,2,2,2,1,1,0,1,0,0,1,0,0,1,1,0,0.39841214465759506,Aprobado automatico
4,24,2,15,2,2,4,3,1,33,3,1,1,2,1,1,0,1,0,0,1,0,0,1,1,0,0.19366056593503922,Aprobado automatico
4,10,2,9,5,4,2,3,2,40,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.03674469555189227,Aprobado automatico
4,15,4,33,1,3,3,2,4,28,3,1,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0.03226644762087739,Aprobado automatico
1,15,2,40,1,3,2,2,2,29,3,1,1,2,1,1,0,1,0,0,1,0,0,1,2,1,0.6339587822335715,Rechazado
4,9,2,36,2,3,3,2,1,26,3,1,2,1,2,1,0,0,0,1,0,0,0,1,1,0,0.026332715238280256,Aprobado automatico
4,24,4,58,4,3,3,2,1,27,3,2,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0.03279572264530764,Aprobado automatico
4,18,3,22,1,3,4,2,3,28,3,1,1,2,1,0,0,1,0,0,1,0,0,1,2,1,0.06967522535390881,Aprobado automatico
1,24,2,24,1,2,2,4,1,35,3,1,1,2,1,0,0,1,0,0,1,0,0,1,2,1,0.5256151106832181,Revision manual
4,27,4,45,4,2,3,2,1,32,2,2,2,2,1,0,0,1,0,0,1,0,1,0,1,0,0.08912588976205954,Aprobado automatico
4,10,2,22,1,3,3,2,1,25,1,1,1,1,1,0,0,1,0,1,0,0,1,0,2,1,0.22664626977820362,Aprobado automatico
4,15,2,22,3,3,2,4,3,20,3,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0.16792792293043468,Aprobado automatico
1,18,2,24,1,2,2,1,3,27,2,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.741008947259979,Rechazado
4,12,4,33,1,5,3,4,2,42,2,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.053886381065152145,Aprobado automatico
4,36,2,74,5,5,3,2,2,37,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.1759452066259909,Aprobado automatico
1,12,2,7,1,5,2,4,2,24,3,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0.39782463196916995,Aprobado automatico
4,36,3,77,3,4,2,4,3,40,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.18555212786117145,Aprobado automatico
3,6,4,13,1,5,3,4,1,46,3,2,2,1,2,1,0,1,0,0,1,0,0,1,1,0,0.04155457724407032,Aprobado automatico
1,24,4,14,2,4,3,1,1,26,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.18025103677511128,Aprobado automatico
4,15,2,9,5,2,2,1,1,24,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.08935584723031387,Aprobado automatico
1,12,2,36,1,3,3,2,2,29,3,1,2,1,1,0,0,0,1,0,1,0,1,0,1,0,0.3982482176978919,Aprobado automatico
2,11,4,13,4,3,2,4,3,40,3,2,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0.27881596060638003,Aprobado automatico
1,18,1,19,1,2,3,4,4,36,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0.49905081936613715,Revision manual
4,36,2,36,1,5,3,2,3,28,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.24650290501966274,Aprobado automatico
1,9,2,14,1,2,3,2,4,27,3,1,1,2,1,1,0,1,0,0,0,0,0,0,2,1,0.3910574740270349,Aprobado automatico
4,30,4,67,5,4,3,3,2,36,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.07382887034315333,Aprobado automatico
4,24,2,78,1,4,3,3,3,38,3,1,1,2,1,0,1,1,0,0,1,0,0,0,1,0,0.06885037416080562,Aprobado automatico
4,24,2,93,5,3,1,4,4,48,3,1,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0.05966483765631827,Aprobado automatico
2,30,4,22,5,5,3,4,1,36,3,2,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0.2074727305920226,Aprobado automatico
4,18,4,11,1,1,2,4,3,65,3,2,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0.10956913460999837,Aprobado automatico
2,24,2,41,1,4,1,3,3,43,3,1,1,2,1,0,0,1,0,0,1,0,0,1,2,1,0.4477079078009834,Revision manual
1,12,2,8,1,2,2,4,2,53,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2,1,0.561297167934727,Rechazado
2,24,4,28,5,4,3,3,4,34,3,2,2,2,1,0,0,1,0,0,1,0,0,1,1,0,0.1274262041045407,Aprobado automatico
2,48,2,157,1,3,3,2,3,23,3,1,1,2,1,0,0,1,0,0,1,0,0,1,2,1,0.7803626125581227,Rechazado
4,36,4,66,1,5,3,4,3,34,3,2,1,2,1,1,0,1,0,0,1,0,0,0,1,0,0.16480985610527019,Aprobado automatico
4,28,1,78,5,2,3,4,1,40,1,2,2,2,1,0,1,0,0,1,0,0,0,1,1,0,0.07927703011952253,Aprobado automatico
1,27,4,24,1,5,3,4,3,43,2,4,2,2,1,0,0,1,0,0,1,0,0,0,1,0,0.3792189402842599,Aprobado automatico
4,15,4,18,1,5,3,4,3,46,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.03763152544252222,Aprobado automatico
1,12,4,22,1,3,3,4,2,38,1,2,1,1,2,1,0,1,0,0,1,0,1,0,1,0,0.3886517532660641,Aprobado automatico
2,36,4,58,1,3,3,4,3,34,3,2,1,2,1,0,1,1,0,0,1,0,0,1,1,0,0.21394249568982293,Aprobado automatico
4,18,4,12,5,3,3,3,2,29,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.025651308699739493,Aprobado automatico
4,36,3,89,5,4,3,2,3,31,2,1,2,2,1,0,1,1,0,0,1,0,0,0,1,0,0.05891592544942212,Aprobado automatico
1,21,2,26,1,2,2,4,2,28,3,1,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0.5296953570592831,Revision manual
4,12,4,16,4,4,2,2,2,35,3,1,1,1,2,0,0,1,0,0,1,0,0,1,1,0,0.012091615684980126,Aprobado automatico
4,15,2,22,5,4,2,4,1,33,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0.14350615714396955,Aprobado automatico
1,18,2,42,1,3,3,3,3,42,3,1,1,1,1,0,0,0,1,0,1,0,0,1,2,1,0.512935356089007,Revision manual
1,16,4,26,1,5,3,4,2,43,1,1,1,2,1,1,0,0,0,1,0,0,0,1,2,1,0.18663387487672195,Aprobado automatico
4,20,4,35,5,2,1,4,1,44,3,2,1,2,1,1,0,1,0,0,1,0,0,1,1,0,0.11121526284057157,Aprobado automatico
4,36,4,105,5,5,3,4,4,42,3,2,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0.03362771231589509,Aprobado automatico
4,15,2,14,5,3,4,2,1,40,3,1,1,2,1,0,0,1,0,1,0,0,0,1,1,0,0.04594166331567833,Aprobado automatico
4,24,2,13,1,5,3,1,1,36,3,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0.057450642833357185,Aprobado automatico
1,12,2,11,1,3,3,2,1,20,3,1,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0.2876793623906286,Aprobado automatico
1,21,2,38,5,4,3,2,1,24,3,1,1,1,2,1,0,0,1,0,1,0,1,0,1,0,0.18345113948726566,Aprobado automatico
2,36,2,37,5,3,4,2,3,27,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.39802384200178964,Aprobado automatico
4,15,3,36,1,2,2,2,2,46,3,2,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0.10283500761303932,Aprobado automatico
2,9,2,32,5,3,2,2,1,33,3,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0.3204308426446559,Aprobado automatico
4,36,3,45,1,3,2,4,1,34,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.26782051252083305,Aprobado automatico
2,24,4,47,1,2,2,4,3,25,1,1,1,1,1,0,0,1,0,0,1,0,1,0,2,1,0.5565693123794999,Rechazado
2,30,2,30,5,5,2,4,3,25,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.29200829082720786,Aprobado automatico
4,11,2,21,4,5,1,2,1,28,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.03737751414733828,Aprobado automatico
1,24,1,32,1,3,3,2,2,31,3,1,1,2,1,0,0,1,0,1,0,0,0,1,2,1,0.6574546704857931,Rechazado
2,48,0,184,1,3,2,2,2,32,1,1,1,2,2,0,0,1,0,0,1,0,0,0,2,1,0.8602214462532003,Rechazado
4,10,2,28,2,3,3,2,1,32,3,1,2,1,1,0,1,0,1,0,1,0,0,1,1,0,0.03442863075184096,Aprobado automatico
1,6,2,149,1,5,3,4,4,68,1,1,1,2,1,1,0,1,0,0,1,0,0,0,2,1,0.7493627554615696,Rechazado
1,24,2,24,2,1,1,1,2,33,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2,1,0.7484921782999986,Rechazado
1,24,2,33,1,5,3,2,2,39,3,1,1,2,1,0,0,1,0,1,0,0,0,0,2,1,0.37268438024706435,Aprobado automatico
4,18,4,18,1,3,2,2,4,28,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.13773612438020844,Aprobado automatico
4,48,3,127,3,4,3,1,3,37,3,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0.22064714198609772,Aprobado automatico
1,9,2,14,1,2,2,4,2,22,3,1,1,1,1,0,0,1,0,1,0,0,0,1,2,1,0.5574028353909699,Rechazado
2,12,2,20,1,4,3,4,2,30,3,1,2,2,1,1,0,1,0,1,0,0,0,1,1,0,0.4006599585584951,Revision manual
1,24,1,69,1,2,1,1,2,55,1,1,1,2,1,0,0,1,0,0,1,0,0,1,2,1,0.8945009414411265,Rechazado
1,12,1,7,1,2,3,2,3,46,1,2,1,2,1,1,0,1,0,0,1,0,0,1,2,1,0.8701585736508826,Rechazado
1,18,4,10,1,2,2,4,2,21,3,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0.4247786896762728,Revision manual
1,48,2,103,1,4,3,4,4,39,2,3,2,2,1,0,1,1,0,0,0,0,0,1,2,1,0.701078183751659,Rechazado
4,30,2,19,5,5,3,4,3,58,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.07471744186872807,Aprobado automatico
1,12,3,13,1,3,3,2,1,43,3,2,2,1,1,1,0,1,0,0,1,0,1,0,1,0,0.5589726606578644,Rechazado
1,24,2,17,1,2,3,1,2,24,3,1,1,1,2,0,0,0,1,0,1,0,1,0,1,0,0.3001965915951674,Aprobado automatico
2,9,2,17,1,2,2,2,3,22,3,1,1,2,1,0,0,1,0,0,1,0,0,1,2,1,0.30525385862898363,Aprobado automatico
4,9,4,12,1,3,3,1,1,30,3,2,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0.10239959236831966,Aprobado automatico
4,12,4,5,3,5,3,4,2,42,3,2,2,2,1,0,0,1,0,0,1,0,0,1,1,0,0.019094443874270166,Aprobado automatico
1,12,2,15,1,3,2,1,3,23,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.6926975904039542,Rechazado
2,30,3,19,2,2,3,3,4,30,2,2,1,1,1,0,0,1,0,0,1,0,0,0,2,1,0.545774264492107,Revision manual
3,9,2,7,1,3,2,2,1,28,3,1,1,1,1,0,0,1,0,0,1,0,1,0,2,1,0.17243356855715836,Aprobado automatico
2,6,2,21,1,2,4,3,3,30,3,1,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0.2129433470377326,Aprobado automatico
2,60,2,63,1,3,3,4,4,42,3,1,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0.7771888975950773,Rechazado
4,24,4,68,5,3,3,4,2,46,3,2,2,2,1,0,1,1,0,0,1,0,0,0,1,0,0.019408796766445243,Aprobado automatico
4,12,2,35,5,2,3,3,2,45,3,1,2,2,1,1,0,1,0,0,1,0,0,0,1,0,0.10784108879431517,Aprobado automatico
4,10,2,15,1,3,3,2,1,31,3,1,2,1,2,1,0,1,0,0,1,0,1,0,1,0,0.08611312737699356,Aprobado automatico
4,24,2,9,5,4,3,2,3,31,2,1,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.08641904472656081,Aprobado automatico
4,4,4,15,1,4,3,1,1,42,3,3,2,1,1,1,0,1,0,0,1,0,1,0,1,0,0.09276063770019859,Aprobado automatico
1,15,2,18,1,2,2,1,2,46,3,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0.3444612971905401,Aprobado automatico
2,48,0,84,3,2,2,1,3,30,3,2,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0.9652676641621194,Rechazado
1,24,1,33,3,2,3,4,4,30,3,1,2,2,1,0,0,1,0,0,0,0,0,1,2,1,0.48653855805767476,Revision manual
4,12,2,29,5,1,3,4,4,38,3,1,1,2,1,1,0,1,0,0,1,0,0,0,1,0,0.15474812962111562,Aprobado automatico
4,18,2,15,1,2,4,1,2,43,3,1,2,1,1,0,0,0,1,0,1,0,1,0,2,1,0.14173655937702292,Aprobado automatico
4,24,2,36,2,5,3,4,3,31,3,2,1,1,1,0,0,1,0,0,1,0,0,1,2,1,0.15781963985141312,Aprobado automatico
2,18,4,36,1,1,4,3,3,40,3,3,2,2,1,0,0,1,0,0,1,1,0,0,1,0,0.1750181111334,Aprobado automatico
1,36,3,21,1,4,3,1,3,24,3,2,1,2,1,0,0,1,0,0,1,0,0,1,2,1,0.5057767262346852,Revision manual
2,24,2,41,3,2,2,4,3,28,3,1,1,1,1,0,1,1,0,1,0,0,0,1,2,1,0.39662531883239677,Aprobado automatico
4,36,2,110,1,1,2,2,3,26,3,2,1,2,1,0,0,1,0,0,1,0,0,0,2,1,0.48796326576144206,Revision manual
1,12,2,19,1,3,2,4,2,29,3,1,1,2,1,1,0,0,0,0,1,0,0,1,1,0,0.23409562810823722,Aprobado automatico
1,24,4,12,4,5,2,4,2,57,3,2,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0.16343676472167712,Aprobado automatico
3,30,4,37,5,5,3,4,2,49,2,2,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0.1200590548784047,Aprobado automatico
2,9,4,12,1,5,3,4,1,37,3,3,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0.1001498649918401,Aprobado automatico
1,28,2,40,1,3,3,2,3,45,3,1,1,1,1,1,0,1,0,0,1,0,1,0,2,1,0.8388501346026999,Rechazado
2,24,2,31,2,5,3,4,4,30,3,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0.21977501909251201,Aprobado automatico
4,6,4,17,1,5,4,2,1,30,3,2,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0.029288860698991726,Aprobado automatico
2,21,3,24,1,3,1,4,2,47,3,2,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0.6475435104172859,Rechazado
4,15,2,36,5,3,3,2,4,29,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0.21804036407442792,Aprobado automatico
4,24,2,24,3,5,3,2,3,35,1,2,1,2,1,0,0,1,0,0,1,0,0,1,2,1,0.16937755797499704,Aprobado automatico
2,6,2,5,1,2,4,1,2,22,3,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0.24408212210676186,Aprobado automatico
2,30,2,17,5,3,2,1,3,26,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.4095719318779744,Revision manual
2,27,4,25,3,3,3,2,2,23,3,2,1,1,1,0,0,1,0,0,1,0,1,0,2,1,0.22475615539772528,Aprobado automatico
4,15,2,36,1,5,2,2,3,54,1,1,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0.19792774613411854,Aprobado automatico
4,42,2,72,5,4,4,4,2,29,3,1,1,2,1,0,0,1,0,1,0,0,0,1,1,0,0.1520774760079734,Aprobado automatico
1,11,4,39,1,3,3,2,1,40,3,2,2,1,1,1,0,1,0,0,1,0,1,0,1,0,0.4706125435467588,Revision manual
2,15,2,15,2,3,3,2,1,22,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0.07411719608790428,Aprobado automatico
4,24,2,74,1,3,3,4,2,43,3,1,2,1,1,1,0,1,0,0,1,0,1,0,1,0,0.4520300119372174,Revision manual
1,24,1,12,1,1,2,4,4,29,3,2,1,1,1,1,0,0,1,1,0,1,0,0,2,1,0.8673426931847219,Rechazado
1,60,2,73,1,5,3,4,4,36,3,1,1,1,1,0,0,0,1,1,0,0,0,1,2,1,0.8768355515369515,Rechazado
4,30,4,28,1,3,2,2,3,33,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0.11479123370963927,Aprobado automatico
3,24,2,13,3,3,2,3,3,57,3,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0.32876036163651556,Aprobado automatico
2,6,2,8,1,3,2,3,1,64,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0.08958234822801198,Aprobado automatico
2,18,3,24,5,5,3,2,2,42,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.12921365793763584,Aprobado automatico
4,24,3,25,1,5,3,4,3,47,3,2,2,1,1,1,0,1,0,0,1,0,1,0,2,1,0.2615454850439212,Aprobado automatico
2,15,1,13,2,3,4,2,2,25,3,1,1,1,1,1,0,1,0,1,0,0,0,1,2,1,0.5997082293721033,Rechazado
2,30,4,84,1,4,3,2,2,49,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2,1,0.34520480441163093,Aprobado automatico
4,48,2,48,1,1,3,2,3,33,1,1,1,2,1,0,0,1,0,1,0,0,0,0,2,1,0.6804868565078739,Rechazado
3,21,2,29,2,3,2,1,3,28,1,1,1,2,1,1,0,1,0,0,1,0,0,0,1,0,0.5133990644359608,Revision manual
1,36,2,82,1,3,3,2,2,26,3,1,2,1,1,0,1,1,0,0,1,0,0,1,2,1,0.617778330068686,Rechazado
4,24,4,20,1,4,3,2,2,30,3,2,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0.08554088953674802,Aprobado automatico
1,15,4,14,1,3,2,3,2,25,3,2,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0.3979413293360944,Aprobado automatico
3,42,0,63,1,2,1,1,2,33,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.8794269050285686,Rechazado
4,13,2,14,2,1,2,4,1,64,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.196710315650346,Aprobado automatico
1,24,2,66,1,1,3,2,4,29,3,1,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0.31773828980623375,Aprobado automatico
2,24,4,17,1,5,3,2,2,48,3,2,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0.20063262889019642,Aprobado automatico
4,12,4,36,5,2,3,1,2,37,3,2,2,1,1,0,0,1,0,0,1,0,1,0,1,0,0.054177820985544876,Aprobado automatico
4,15,1,16,2,5,3,4,3,34,1,1,2,1,1,0,0,1,0,0,1,0,1,0,1,0,0.24443951532966696,Aprobado automatico
1,18,2,19,5,4,4,4,3,23,3,2,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0.3522408251538514,Aprobado automatico
1,36,2,40,1,1,3,3,2,30,3,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0.6582026130125704,Rechazado
4,12,2,24,5,5,3,3,3,50,3,1,1,2,1,1,0,1,0,0,1,0,0,1,1,0,0.07566708948807828,Aprobado automatico
4,12,2,17,1,4,2,4,1,31,3,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0.09672954462048837,Aprobado automatico
1,30,2,39,1,3,1,4,2,40,3,1,1,2,1,0,1,1,0,0,1,0,0,0,1,0,0.3950362570326555,Aprobado automatico
4,12,2,8,1,5,3,4,3,38,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.08936554323417074,Aprobado automatico
1,45,2,18,1,3,3,4,4,23,3,1,1,2,1,0,0,1,0,0,0,0,0,1,2,1,0.5757922176317029,Rechazado
2,45,4,46,2,1,3,4,3,27,3,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0.39138722868930326,Aprobado automatico
